"","Province_State.x","date","total_population","total_deaths","stateAbbrev","pop_not_home","pop_at_home","Province_State.y","total_cases","vaccinations","vaccine_rate","home_rate","not_home_rate","pct_change_cases","pct_change_death","number_change_death","number_change_cases"
"11369","West Virginia",2021-02-18,1792147,2236,"WV",1334161,471671,"West Virginia",128760,405839,0.226454079938755,0.263187673778992,0.744448418572807,0.276468984852607,0.494382022471918,11,355
"11370","West Virginia",2021-02-19,1792147,2248,"WV",1402691,403141,"West Virginia",129055,413249,0.230588785406554,0.22494862307612,0.782687469275679,0.229108418763602,0.536672629695878,12,295
"11371","West Virginia",2021-02-20,1792147,2254,"WV",1362915,442917,"West Virginia",129364,458087,0.255607938411302,0.247143230996118,0.760492861355681,0.239432799969008,0.266903914590744,6,309
"11372","West Virginia",2021-02-21,1792147,2261,"WV",1370224,435608,"West Virginia",129616,463513,0.258635591834822,0.243064882512428,0.764571209839371,0.194799171330517,0.310559006211175,7,252
"11373","West Virginia",2021-02-22,1792147,2263,"WV",1410778,395054,"West Virginia",129854,465593,0.259796210913502,0.220436158417808,0.787199933933991,0.183619306258476,0.0884564352056527,2,238
"11374","West Virginia",2021-02-23,1792147,2274,"WV",1430132,375700,"West Virginia",130139,470643,0.262614060118952,0.209636821086663,0.797999271265136,0.219477259075584,0.486080424215651,11,285
"11375","West Virginia",2021-02-24,1792147,2285,"WV",1436748,369084,"West Virginia",130382,474477,0.264753393555328,0.205945159632552,0.801690932719247,0.186723426490132,0.483729111697451,11,243
"11376","West Virginia",2021-02-25,1792147,2290,"WV",1436364,369468,"West Virginia",130813,485535,0.270923646330351,0.206159427770155,0.801476664581644,0.330567102820933,0.218818380743979,5,431
"11377","West Virginia",2021-02-26,1792147,2291,"WV",1446734,359098,"West Virginia",131234,501913,0.280062405595077,0.200373072075003,0.807263020276797,0.321833456919429,0.0436681222707458,1,421
"11378","West Virginia",2021-02-27,1792147,2297,"WV",1402223,403609,"West Virginia",131580,526059,0.293535630726721,0.225209762368824,0.782426329982976,0.26365118795435,0.261894369271065,6,346
"11379","West Virginia",2021-02-28,1792147,2300,"WV",1362133,443699,"West Virginia",131855,532295,0.297015256002995,0.247579579130507,0.760056513221293,0.208998328013377,0.130605137135387,3,275
"11380","West Virginia",2021-03-01,1792147,2300,"WV",1409581,396251,"West Virginia",132048,534053,0.297996202320457,0.221104072377991,0.786532019973808,0.146372909635595,0,0,193
"11381","West Virginia",2021-03-02,1792147,2301,"WV",1437561,368271,"West Virginia",132184,536534,0.299380575365748,0.205491513809972,0.802144578541827,0.10299285108446,0.0434782608695672,1,136
"11382","West Virginia",2021-03-03,1792147,2309,"WV",1435872,369960,"West Virginia",132416,541453,0.30212532788884,0.206433958821458,0.801202133530341,0.175512921382315,0.347674923946117,8,232
"11383","West Virginia",2021-03-04,1792147,2309,"WV",1443966,361866,"West Virginia",132677,553449,0.308818975229153,0.201917588233554,0.805718504118245,0.197106089898491,0,0,261
"11384","West Virginia",2021-03-05,1792147,2318,"WV",1460217,345615,"West Virginia",132964,574473,0.320550155762892,0.192849693691422,0.814786398660378,0.216314809650497,0.389779125162404,9,287
"11385","West Virginia",2021-03-06,1792147,2323,"WV",1418689,387143,"West Virginia",133290,594118,0.331511868167064,0.216021899989231,0.791614192362568,0.245179146235075,0.215703192407246,5,326
"11386","West Virginia",2021-03-07,1792147,2325,"WV",1383283,408864,"West Virginia",133445,601440,0.335597470519996,0.228141999512317,0.771858000487683,0.116287793532899,0.086095566078348,2,155
"11387","West Virginia",2021-03-08,1792147,2325,"WV",1442333,349814,"West Virginia",133627,602407,0.336137046793595,0.195192693456508,0.804807306543492,0.13638577691184,0,0,182
"11388","West Virginia",2021-03-09,1792147,2326,"WV",1444664,347483,"West Virginia",133856,606345,0.338334411183904,0.193892018902467,0.806107981097533,0.171372551954319,0.0430107526881773,1,229
"11389","West Virginia",2021-03-10,1792147,2330,"WV",1455374,336773,"West Virginia",134158,611113,0.340994907225802,0.187915946627146,0.812084053372854,0.225615586899353,0.171969045571796,4,302
"11390","West Virginia",2021-03-11,1792147,2338,"WV",1449402,342745,"West Virginia",134496,626149,0.349384843988802,0.191248262558819,0.808751737441181,0.251941740336026,0.343347639484981,8,338
"11391","West Virginia",2021-03-12,1792147,2511,"WV",1462170,329977,"West Virginia",134842,651835,0.363717373630623,0.184123846983534,0.815876153016466,0.257256721389476,7.39948674080411,173,346
"11392","West Virginia",2021-03-13,1792147,2519,"WV",1428000,364147,"West Virginia",135149,679347,0.379068792905939,0.203190363290511,0.796809636709489,0.22767387015914,0.318598168060524,8,307
"11393","West Virginia",2021-03-14,1792147,2530,"WV",1414255,377892,"West Virginia",135468,684336,0.381852604724947,0.210859935038811,0.789140064961189,0.236035782728683,0.436681222707413,11,319
"11394","West Virginia",2021-03-15,1792147,2531,"WV",1448997,343150,"West Virginia",135678,686081,0.382826297173167,0.191474248485197,0.808525751514803,0.155018159270082,0.0395256916996045,1,210
"11395","West Virginia",2021-03-16,1792147,2546,"WV",1468964,323183,"West Virginia",136019,689649,0.384817205285058,0.180332863319806,0.819667136680194,0.251330355695112,0.592651126037147,15,341
"11396","West Virginia",2021-03-17,1792147,2565,"WV",1474419,317728,"West Virginia",136334,695358,0.38800276986207,0.177289028187978,0.822710971812022,0.231585293231085,0.746268656716409,19,315
"11397","West Virginia",2021-03-18,1792147,2570,"WV",1468433,323714,"West Virginia",136716,709770,0.396044520901466,0.180629155978834,0.819370844021166,0.280194228879083,0.194931773879148,5,382
"11398","West Virginia",2021-03-19,1792147,2600,"WV",1480909,311238,"West Virginia",137092,732433,0.408690246949608,0.173667673466518,0.826332326533482,0.275022674741798,1.16731517509727,30,376
"11399","West Virginia",2021-03-20,1792147,2600,"WV",1446811,345336,"West Virginia",137478,756418,0.422073635700643,0.192694014497695,0.807305985502305,0.281562746185049,0,0,386
"11400","West Virginia",2021-03-21,1792147,2606,"WV",1438744,353403,"West Virginia",137826,763619,0.426091721270632,0.197195319357173,0.802804680642827,0.253131410116536,0.230769230769234,6,348
"11401","West Virginia",2021-03-22,1792147,2612,"WV",1469262,322885,"West Virginia",138102,764903,0.426808180355741,0.180166582317187,0.819833417682813,0.200252492272868,0.230237912509601,6,276
"11402","West Virginia",2021-03-23,1792147,2613,"WV",1479488,312659,"West Virginia",138429,769358,0.429294025545896,0.174460577173636,0.825539422826364,0.236781509319206,0.0382848392036728,1,327
"11403","West Virginia",2021-03-24,1792147,2619,"WV",1474004,318143,"West Virginia",138818,777941,0.434083253215278,0.177520594013772,0.822479405986228,0.281010481907695,0.229621125143509,6,389
"11404","West Virginia",2021-03-25,1792147,2624,"WV",1475238,316909,"West Virginia",139251,793552,0.44279403419474,0.176832034425747,0.823167965574253,0.311919203561506,0.190912562046575,5,433
"11405","West Virginia",2021-03-26,1792147,2628,"WV",1485717,306430,"West Virginia",139750,819288,0.457154463333644,0.170984857826953,0.829015142173047,0.358345721036124,0.152439024390238,4,499
"11406","West Virginia",2021-03-27,1792147,2631,"WV",1457170,334977,"West Virginia",140316,846624,0.472407676379226,0.186913796691901,0.813086203308099,0.405008944543828,0.114155251141557,3,566
"11407","West Virginia",2021-03-28,1792147,2634,"WV",1406902,385245,"West Virginia",140613,856921,0.478153298808636,0.214962835079935,0.785037164920065,0.211665098777036,0.11402508551881,3,297
"11408","West Virginia",2021-03-29,1792147,2638,"WV",1452471,339676,"West Virginia",140991,857701,0.478588530963141,0.189535791427824,0.810464208572176,0.2688229395575,0.151860288534555,4,378
"11409","West Virginia",2021-03-30,1792147,2640,"WV",1468938,323209,"West Virginia",141322,866037,0.48323993511693,0.180347371058289,0.819652628941711,0.234766758161875,0.07581501137226,2,331
"11410","West Virginia",2021-03-31,1792147,2676,"WV",1461199,330948,"West Virginia",141738,874459,0.487939326405702,0.184665655216899,0.815334344783101,0.294363227239924,1.36363636363637,36,416
"11411","West Virginia",2021-04-01,1792147,2683,"WV",1444535,347612,"West Virginia",142233,896388,0.500175487836656,0.193963999604943,0.806036000395057,0.349235914151458,0.261584454409558,7,495
"11412","West Virginia",2021-04-02,1792147,2688,"WV",1464926,327221,"West Virginia",142653,925146,0.516222162579297,0.182586026704283,0.817413973295717,0.295290122545411,0.186358553857624,5,420
"11413","West Virginia",2021-04-03,1792147,2693,"WV",1450143,342004,"West Virginia",143106,943140,0.526262633589767,0.190834792012039,0.809165207987961,0.317553784357849,0.186011904761907,5,453
"11414","West Virginia",2021-04-04,1792147,2695,"WV",1419154,372993,"West Virginia",143456,946710,0.528254657681541,0.208126342314553,0.791873657685447,0.24457395217532,0.0742666171555939,2,350
"11415","West Virginia",2021-04-05,1792147,2696,"WV",1452470,339677,"West Virginia",143733,946918,0.528370719589409,0.189536349417765,0.810463650582235,0.193090564354237,0.0371057513914641,1,277
"11416","West Virginia",2021-04-06,1792147,2707,"WV",1468887,323260,"West Virginia",144010,952022,0.531218700251709,0.180375828545315,0.819624171454685,0.192718443224593,0.408011869436198,11,277
"11417","West Virginia",2021-04-07,1792147,2722,"WV",1460976,331171,"West Virginia",144374,959003,0.535114028034531,0.184790086973892,0.815209913026108,0.252760224984372,0.554118950868121,15,364
"11418","West Virginia",2021-04-08,1792147,2735,"WV",1478245,313902,"West Virginia",144820,974007,0.543486109119397,0.175154158671136,0.824845841328864,0.308919888622605,0.477590007347528,13,446
"11419","West Virginia",2021-04-09,1792147,2737,"WV",1491890,300257,"West Virginia",145299,995174,0.555297082214796,0.167540385917003,0.832459614082997,0.330755420522033,0.0731261425959806,2,479
"11420","West Virginia",2021-04-10,1792147,2742,"WV",1461455,330692,"West Virginia",145754,1016392,0.56713651279722,0.184522809791831,0.815477190208169,0.313147371970901,0.182681768359516,5,455
"11421","West Virginia",2021-04-11,1792147,2745,"WV",1417436,374711,"West Virginia",146169,1024839,0.571849853834535,0.209084969034348,0.790915030965652,0.284726319689343,0.10940919037199,3,415
"11422","West Virginia",2021-04-12,1792147,2745,"WV",1451435,340712,"West Virginia",146462,1025629,0.572290665888457,0.190113869007397,0.809886130992603,0.200452900409798,0,0,293
"11423","West Virginia",2021-04-13,1792147,2747,"WV",1462623,329524,"West Virginia",146790,1030506,0.575011982833997,0.183871077539956,0.816128922460044,0.22394887411068,0.0728597449908941,2,328
"11424","West Virginia",2021-04-14,1792147,2756,"WV",1446833,345314,"West Virginia",147203,1036782,0.578513927707939,0.192681738718978,0.807318261281022,0.281354315689075,0.327630141973057,9,413
"11425","West Virginia",2021-04-15,1792147,2772,"WV",1463967,328180,"West Virginia",147596,1046956,0.584190917374523,0.183121139058347,0.816878860941653,0.266978254519268,0.580551523947759,16,393
"11426","West Virginia",2021-04-16,1792147,2777,"WV",1476134,316013,"West Virginia",148071,1063008,0.593147771918263,0.176332075438008,0.823667924561992,0.321824439686713,0.18037518037517,5,475
"11427","West Virginia",2021-04-17,1792147,2780,"WV",1449037,343110,"West Virginia",148517,1079184,0.602173817214771,0.19145192888753,0.80854807111247,0.301206853468949,0.108030248469571,3,446
"11428","West Virginia",2021-04-18,1792147,2785,"WV",1417620,374527,"West Virginia",148887,1084345,0.605053603303747,0.20898229888508,0.79101770111492,0.249129729256592,0.179856115107913,5,370
"11429","West Virginia",2021-04-19,1792147,2785,"WV",1458339,333808,"West Virginia",149147,1084664,0.605231602095141,0.186261506450085,0.813738493549915,0.174629081115207,0,0,260
"11430","West Virginia",2021-04-20,1792147,2789,"WV",1473813,318334,"West Virginia",149462,1090281,0.60836583159752,0.177627170092632,0.822372829907368,0.211201029856456,0.143626570915623,4,315
"11431","West Virginia",2021-04-21,1792147,2800,"WV",1438024,354123,"West Virginia",149888,1098127,0.612743820679888,0.197597072115178,0.802402927884822,0.285022279910607,0.39440659734673,11,426
"11432","West Virginia",2021-04-22,1792147,2808,"WV",1390363,401784,"West Virginia",150288,1108422,0.618488327129415,0.22419143072527,0.77580856927473,0.266865926558491,0.285714285714289,8,400
"11433","West Virginia",2021-04-23,1792147,2813,"WV",1403449,388698,"West Virginia",150693,1124465,0.62744015976368,0.216889574348533,0.783110425651467,0.269482593420634,0.178062678062685,5,405
"11434","West Virginia",2021-04-24,1792147,2817,"WV",1384305,407842,"West Virginia",151068,1135039,0.633340345406934,0.227571733791927,0.772428266208073,0.248850311560589,0.142196942765738,4,375
"11435","West Virginia",2021-04-25,1792147,2821,"WV",1366062,426085,"West Virginia",151382,1139101,0.635606900550011,0.237751144297873,0.762248855702127,0.207853417004267,0.141995030173936,4,314
"11436","West Virginia",2021-04-26,1792147,2821,"WV",1392164,399983,"West Virginia",151671,1139496,0.635827306576972,0.223186490840316,0.776813509159684,0.190907769748061,0,0,289
"11437","West Virginia",2021-04-27,1792147,2662,"WV",1394735,397412,"West Virginia",151848,1142947,0.637752929865686,0.221751898700274,0.778248101299726,0.116699962418654,-5.63629918468628,-159,177
"11438","West Virginia",2021-04-28,1792147,2673,"WV",1398804,393343,"West Virginia",152301,1148401,0.640796207007572,0.219481437627605,0.780518562372395,0.298324640429914,0.413223140495877,11,453
"11439","West Virginia",2021-04-29,1792147,2674,"WV",1402186,389961,"West Virginia",152733,1160310,0.64744130922296,0.217594315644866,0.782405684355134,0.283648826993921,0.0374111485222706,1,432
"11440","West Virginia",2021-04-30,1792147,2679,"WV",1409131,383016,"West Virginia",153128,1173419,0.654755999368355,0.213719075499945,0.786280924500055,0.258621254083935,0.18698578908003,5,395
"11441","West Virginia",2021-05-01,1792147,2679,"WV",1386005,406142,"West Virginia",153498,1182570,0.659862165324608,0.226623150891082,0.773376849108918,0.241627919126475,0,0,370
"11442","West Virginia",2021-05-02,1792147,2686,"WV",1369551,422596,"West Virginia",153918,1185698,0.661607557862162,0.235804317391375,0.764195682608625,0.273619200250175,0.261291526689056,7,420
"11443","West Virginia",2021-05-03,1792147,2686,"WV",1401304,390843,"West Virginia",154207,1185997,0.661774396854722,0.218086462773422,0.781913537226578,0.187762314998885,0,0,289
"11444","West Virginia",2021-05-04,1792147,2695,"WV",1397542,394605,"West Virginia",154551,1188740,0.663304963264732,0.220185620933997,0.779814379066003,0.223076773427922,0.335070737155618,9,344
"11445","West Virginia",2021-05-05,1792147,2707,"WV",1391580,400567,"West Virginia",154956,1189041,0.663472918237176,0.223512356966253,0.776487643033747,0.262049420579613,0.445269016697591,12,405
"11446","West Virginia",2021-05-06,1792147,2713,"WV",1401399,390748,"West Virginia",155341,1197152,0.667998774654088,0.218033453728963,0.781966546271037,0.248457626681131,0.22164758034724,6,385
"11447","West Virginia",2021-05-07,1792147,2719,"WV",1413390,378757,"West Virginia",155680,1203805,0.671711081736041,0.211342596338358,0.788657403661642,0.218229572360173,0.221157390342785,6,339
"11448","West Virginia",2021-05-08,1792147,2726,"WV",1393876,398271,"West Virginia",156001,1212466,0.676543832620873,0.222231212060171,0.777768787939829,0.206192189105847,0.257447591026105,7,321
"11449","West Virginia",2021-05-09,1792147,2726,"WV",1381324,410823,"West Virginia",156406,1216002,0.67851688505463,0.229235101808055,0.770764898191945,0.259613720424867,0,0,405
"11450","West Virginia",2021-05-10,1792147,2729,"WV",1400077,392070,"West Virginia",156617,1219648,0.680551316381971,0.218771116431855,0.781228883568145,0.134905310537969,0.110051357300067,3,211
"11451","West Virginia",2021-05-11,1792147,2734,"WV",1407591,384556,"West Virginia",156875,1224949,0.683509221062781,0.214578380010122,0.785421619989878,0.164733074953549,0.183217295712712,5,258
"11452","West Virginia",2021-05-12,1792147,2748,"WV",1404362,387785,"West Virginia",157215,1229450,0.686020733790253,0.216380129531785,0.783619870468215,0.216733067729091,0.512070226773953,14,340
"11453","West Virginia",2021-05-13,1792147,2751,"WV",1402094,390053,"West Virginia",157626,1234813,0.689013233847447,0.2176456507195,0.7823543492805,0.261425436504159,0.109170305676853,3,411
"11454","West Virginia",2021-05-14,1792147,2756,"WV",1410235,381912,"West Virginia",157923,1241665,0.692836580927792,0.213103054604338,0.786896945395662,0.18842069201781,0.181752090149034,5,297
"11455","West Virginia",2021-05-15,1792147,2757,"WV",1388223,403924,"West Virginia",158230,1248326,0.696553351929278,0.225385529200451,0.774614470799549,0.194398535995388,0.036284470246728,1,307
"11456","West Virginia",2021-05-16,1792147,2761,"WV",1368986,423161,"West Virginia",158468,1252130,0.698675945667403,0.23611958170842,0.76388041829158,0.15041395437021,0.145085237577081,4,238
"11457","West Virginia",2021-05-17,1792147,2762,"WV",1386924,405223,"West Virginia",158643,1253375,0.699370643144787,0.226110358134684,0.773889641865316,0.110432390135551,0.0362187613183629,1,175
"11458","West Virginia",2021-05-18,1792147,2763,"WV",1402217,389930,"West Virginia",158888,1256430,0.701075302416599,0.217577017956674,0.782422982043326,0.154434800148762,0.0362056480811113,1,245
"11459","West Virginia",2021-05-19,1792147,2767,"WV",1398804,393343,"West Virginia",159149,1261512,0.703911007300182,0.219481437627605,0.780518562372395,0.164266653240008,0.144770177343467,4,261
"11460","West Virginia",2021-05-20,1792147,2769,"WV",1402333,389814,"West Virginia",159450,1268895,0.708030647039556,0.21751229112344,0.78248770887656,0.189130940188131,0.072280448138784,2,301
"11461","West Virginia",2021-05-21,1792147,2772,"WV",1411295,380852,"West Virginia",159735,1276293,0.712158656628056,0.212511585266164,0.787488414733836,0.178739416745066,0.108342361863478,3,285
"11462","West Virginia",2021-05-22,1792147,2772,"WV",1391533,400614,"West Virginia",159735,1284254,0.716600814553717,0.223538582493512,0.776461417506488,0,0,0,0
"11463","West Virginia",2021-05-23,1792147,2772,"WV",1390126,402021,"West Virginia",159735,1287948,0.718662029398258,0.224323674341446,0.775676325658554,0,0,0,0
"11464","West Virginia",2021-05-24,1792147,2775,"WV",1414084,378063,"West Virginia",160354,1289988,0.719800328879272,0.210955351318837,0.789044648681163,0.387516824740985,0.108225108225102,3,619
"11465","West Virginia",2021-05-25,1792147,2782,"WV",1389841,402306,"West Virginia",160587,1293584,0.721806860709529,0.224482701474823,0.775517298525177,0.145303515970907,0.25225225225225,7,233
"11466","West Virginia",2021-05-26,1792147,2788,"WV",1410307,381840,"West Virginia",160777,1298119,0.724337345095017,0.213062879328537,0.786937120671463,0.11831592843754,0.215672178288995,6,190
"11467","West Virginia",2021-05-27,1792147,2792,"WV",1398699,393448,"West Virginia",161046,1302434,0.726745071693338,0.219540026571481,0.780459973428519,0.167312488726612,0.143472022955526,4,269
"11468","West Virginia",2021-05-28,1792147,2792,"WV",1412712,379435,"West Virginia",161287,1305429,0.728416251568649,0.211720913518813,0.788279086481187,0.149646684798133,0,0,241
"11469","West Virginia",2021-05-29,1792147,2792,"WV",1395381,396766,"West Virginia",161287,1311765,0.731951675839091,0.221391437197953,0.778608562802047,0,0,0,0
"11470","West Virginia",2021-05-30,1792147,2792,"WV",1386028,406119,"West Virginia",161287,1314091,0.733249560443423,0.226610317122424,0.773389682877576,0,0,0,0
"11471","West Virginia",2021-06-01,1792147,2797,"WV",1404418,387729,"West Virginia",161858,1317423,0.735108782929079,0.216348882095051,0.783651117904949,0.354027292962233,0.179083094555876,5,571
"11472","West Virginia",2021-06-02,1792147,2800,"WV",1405494,386653,"West Virginia",161967,1319864,0.736470836376704,0.215748484917811,0.784251515082189,0.0673429796488323,0.107257776188763,3,109
"11473","West Virginia",2021-06-03,1792147,2807,"WV",1406576,385571,"West Virginia",162111,1321189,0.737210173049421,0.21514473980092,0.78485526019908,0.0889069995739789,0.249999999999995,7,144
"11474","West Virginia",2021-06-04,1792147,2813,"WV",1414024,378123,"West Virginia",162232,1325601,0.739672024672083,0.210988830715338,0.789011169284663,0.0746402156547088,0.213751335945855,6,121
"11475","West Virginia",2021-06-05,1792147,2813,"WV",1392623,399524,"West Virginia",162232,1325701,0.739727823666251,0.222930373457088,0.777069626542912,0,0,0,0
"11476","West Virginia",2021-06-06,1792147,2813,"WV",1376513,415634,"West Virginia",162232,1334641,0.74471625374481,0.231919591417445,0.768080408582555,0,0,0,0
"11477","West Virginia",2021-06-07,1792147,2821,"WV",1403712,388435,"West Virginia",162540,1334937,0.744881418767545,0.216742822993873,0.783257177006127,0.18985157059026,0.284393885531453,8,308
"11478","West Virginia",2021-06-08,1792147,2822,"WV",1400738,391409,"West Virginia",162636,1336440,0.74572007764988,0.218402285080409,0.781597714919591,0.059062384643771,0.0354484225451923,1,96
"11479","West Virginia",2021-06-09,1792147,2846,"WV",1400115,392032,"West Virginia",162726,1336879,0.745965035234275,0.218749912814072,0.781250087185928,0.0553383014830766,0.850460666194186,24,90
"11480","West Virginia",2021-06-10,1792147,2848,"WV",1408265,383882,"West Virginia",162845,1350040,0.753308740856637,0.214202294789434,0.785797705210566,0.0731290635792581,0.0702740688685921,2,119
"11481","West Virginia",2021-06-11,1792147,2849,"WV",1415004,377143,"West Virginia",162939,1351980,0.754391241343484,0.210442000572498,0.789557999427502,0.0577236021984007,0.0351123595505598,1,94
"11482","West Virginia",2021-06-12,1792147,2849,"WV",1394496,397651,"West Virginia",162939,1358053,0.757779914259266,0.221885258296334,0.778114741703666,0,0,0,0
"11483","West Virginia",2021-06-13,1792147,2849,"WV",1381804,410343,"West Virginia",162939,1360396,0.759087284692606,0.228967266636052,0.771032733363948,0,0,0,0
"11484","West Virginia",2021-06-14,1792147,2853,"WV",1396501,395646,"West Virginia",163144,1367714,0.763170655085771,0.220766488463279,0.779233511536721,0.125813954915643,0.140400140400132,4,205
"11485","West Virginia",2021-06-15,1792147,2856,"WV",1406358,385789,"West Virginia",163221,1369587,0.764215770246526,0.215266381608205,0.784733618391795,0.0471975677928782,0.10515247108307,3,77
"11486","West Virginia",2021-06-16,1792147,2861,"WV",1395129,397018,"West Virginia",163311,1371253,0.765145381489353,0.221532050663255,0.778467949336745,0.05513996360762,0.175070028011204,5,90
"11487","West Virginia",2021-06-17,1792147,2863,"WV",1398690,393457,"West Virginia",163382,1373115,0.766184358760749,0.219545048480956,0.780454951519044,0.0434753323413695,0.0699056274030108,2,71
"11488","West Virginia",2021-06-18,1792147,2863,"WV",1412764,379383,"West Virginia",163382,1375056,0.767267417237537,0.211691898041846,0.788308101958154,0,0,0,0
"11489","West Virginia",2021-06-19,1792147,2863,"WV",1395227,396920,"West Virginia",163382,1376376,0.768003963960546,0.221477367648971,0.778522632351029,0,0,0,0
"11490","West Virginia",2021-06-20,1792147,2863,"WV",1377163,414984,"West Virginia",163382,1379809,0.76991954343031,0.231556897955357,0.768443102044643,0,0,0,0
"11491","West Virginia",2021-06-21,1792147,2863,"WV",1412075,380072,"West Virginia",163382,1391862,0.776644996197299,0.212076353111659,0.787923646888341,0,0,0,0
"11492","West Virginia",2021-06-22,1792147,2870,"WV",1400719,391428,"West Virginia",163627,1393244,0.777416138296691,0.218412886889301,0.781587113110699,0.149955319435424,0.244498777506119,7,245
"11493","West Virginia",2021-06-23,1792147,2872,"WV",1398069,394078,"West Virginia",163689,1394096,0.777891545726997,0.219891560234735,0.780108439765265,0.0378910570993707,0.0696864111498163,2,62
"11494","West Virginia",2021-06-24,1792147,2876,"WV",1399371,392776,"West Virginia",163744,1397783,0.779948854641946,0.219165057330677,0.780834942669323,0.0336003030136478,0.139275766016711,4,55
"11495","West Virginia",2021-06-25,1792147,2876,"WV",1409587,382560,"West Virginia",163804,1400778,0.781620034517258,0.213464632086542,0.786535367913458,0.0366425640023538,0,0,60
"11496","West Virginia",2021-06-26,1792147,2876,"WV",1389958,402189,"West Virginia",163804,1402124,0.78237108897875,0.224417416651647,0.775582583348353,0,0,0,0
"11497","West Virginia",2021-06-27,1792147,2876,"WV",1378795,413352,"West Virginia",163804,1407327,0.785274310645276,0.230646258370547,0.769353741629453,0,0,0,0
"11498","West Virginia",2021-06-28,1792147,2878,"WV",1398400,393747,"West Virginia",163967,1407368,0.785297188232885,0.219706865564041,0.780293134435959,0.0995091694952599,0.0695410292072429,2,163
"11499","West Virginia",2021-06-29,1792147,2879,"WV",1399227,392920,"West Virginia",163992,1415786,0.789994347561891,0.219245407882278,0.780754592117722,0.0152469704269853,0.0347463516330748,1,25
"11500","West Virginia",2021-06-30,1792147,2891,"WV",1411851,380296,"West Virginia",164041,1417620,0.79101770111492,0.212201342858594,0.787798657141406,0.0298795063173873,0.416811392844729,12,49
"11501","West Virginia",2021-07-01,1792147,2897,"WV",1414983,377164,"West Virginia",164097,1420441,0.79259179074038,0.210453718361273,0.789546281638727,0.0341378070116694,0.207540643376003,6,56
"11502","West Virginia",2021-07-02,1792147,2899,"WV",1417898,374249,"West Virginia",164149,1423995,0.794574886993087,0.208827177681295,0.791172822318705,0.0316885744407358,0.0690369347601028,2,52
"11503","West Virginia",2021-07-03,1792147,2899,"WV",1414312,377835,"West Virginia",164149,1426269,0.795843756120452,0.210828129612136,0.789171870387864,0,0,0,0
"11504","West Virginia",2021-07-04,1792147,2899,"WV",1391870,400277,"West Virginia",164149,1426326,0.795875561547128,0.223350539883168,0.776649460116832,0,0,0,0
"11505","West Virginia",2021-07-06,1792147,2901,"WV",1388185,403962,"West Virginia",164279,1426490,0.795967071897562,0.225406732818234,0.774593267181766,0.0791963399106921,0.0689893066574632,2,130
"11506","West Virginia",2021-07-07,1792147,2901,"WV",1411086,381061,"West Virginia",164346,1427021,0.796263364556591,0.212628205163974,0.787371794836026,0.0407842755312693,0,0,67
"11507","West Virginia",2021-07-08,1792147,2904,"WV",1417804,374343,"West Virginia",164399,1476622,0.823940223653528,0.208879628735812,0.791120371264188,0.0322490355712857,0.103412616339194,3,53
"11508","West Virginia",2021-07-09,1792147,2908,"WV",1424697,367450,"West Virginia",164465,1477588,0.824479241937185,0.205033404067858,0.794966595932142,0.0401462295999355,0.137741046831952,4,66
"11509","West Virginia",2021-07-10,1792147,2908,"WV",1412240,379907,"West Virginia",164465,1478219,0.824831333590381,0.211984284771283,0.788015715228717,0,0,0,0
"11510","West Virginia",2021-07-11,1792147,2908,"WV",1394239,397908,"West Virginia",164465,1478352,0.824905546252623,0.222028661711344,0.777971338288656,0,0,0,0
"11511","West Virginia",2021-07-12,1792147,2910,"WV",1413268,378879,"West Virginia",164625,1478365,0.824912800121865,0.211410671111243,0.788589328888757,0.0972851366552119,0.0687757909215936,2,160
"11512","West Virginia",2021-07-13,1792147,2909,"WV",1417372,374775,"West Virginia",164685,1478665,0.825080197104367,0.209120680390615,0.790879319609385,0.0364464692482969,-0.0343642611683848,-1,60
"11513","West Virginia",2021-07-14,1792147,2916,"WV",1407023,385124,"West Virginia",164763,1479187,0.82537146785392,0.214895318296992,0.785104681703008,0.0473631478276726,0.240632519766248,7,78
"11514","West Virginia",2021-07-15,1792147,2917,"WV",1413836,378311,"West Virginia",164843,1479829,0.825729697396475,0.211093732824372,0.788906267175628,0.0485545905330786,0.0342935528120814,1,80
"11515","West Virginia",2021-07-16,1792147,2919,"WV",1425470,366677,"West Virginia",164933,1480579,0.82614818985273,0.204602077842945,0.795397922157055,0.0545974048033582,0.0685635927322625,2,90
"11516","West Virginia",2021-07-17,1792147,2919,"WV",1410657,381490,"West Virginia",164933,1481309,0.826555522510151,0.212867582848952,0.787132417151048,0,0,0,0
"11517","West Virginia",2021-07-18,1792147,2919,"WV",1385717,406430,"West Virginia",164933,1481394,0.826602951655193,0.226783851994284,0.773216148005716,0,0,0,0
"11518","West Virginia",2021-07-19,1792147,2919,"WV",1407820,384327,"West Virginia",165177,1481415,0.826614669443969,0.214450600313479,0.785549399686521,0.147938860021957,0,0,244
"11519","West Virginia",2021-07-20,1792147,2919,"WV",1418113,374034,"West Virginia",165259,1481788,0.826822799692213,0.208707209843835,0.791292790156165,0.0496437155294016,0,0,82
"11520","West Virginia",2021-07-21,1792147,2920,"WV",1412586,379561,"West Virginia",165398,1482221,0.827064409336957,0.211791220251464,0.788208779748536,0.0841103964080547,0.0342583076396119,1,139
